mean_line_slope_log,mean_line_slope_body,start_body_size,end_body_size,percent_change_body,taxon,n_users_sampled,replicate
-0.07988250727594996,-31.174544243599065,162.4246363295462,129.76665076365762,-20.10654682928038,Birds,200,72
-0.06498919472109546,-24.864422676476483,165.7174015545425,139.62196067021887,-15.74695272767408,Birds,200,73
-0.08597761507622595,-25.668749086364073,181.9387688810659,154.5153901846862,-15.072861526454794,Birds,200,74
-0.1811850071790746,-64.27825371443727,181.64206068701458,111.61284949959425,-38.55341154056102,Birds,200,75
-0.11190681330002478,-36.951078945070876,181.2879822670292,141.34294953732845,-22.034021356618926,Birds,200,76
-0.0992971668524952,-36.84529219523398,175.9127769983147,135.90130812576078,-22.745061248698985,Birds,200,77
-0.0831768089997367,-29.64636994920469,178.52600655309368,146.4168332343403,-17.98571196359793,Birds,200,78
-0.1405259642148935,-53.115425926999556,184.4873309579187,127.53640357058643,-30.869831056487385,Birds,200,79
-0.08540102138837916,-24.384156223503762,151.96162941221678,126.52992904048025,-16.735606527848912,Birds,200,80
-0.0331019485789998,-3.0686136315803347,147.9704437518014,145.04863576218239,-1.9745889216362222,Birds,200,81
-0.15451406234613216,-51.27406926009048,175.7490431814085,121.74737982217516,-30.72657602095319,Birds,200,82
-0.0738140933170588,-26.057506847391313,158.57689340334016,130.34080607951975,-17.805927911579122,Birds,200,83
-0.11762196553143711,-36.56721843291733,164.6616699171177,126.03068545302737,-23.46082393281642,Birds,200,84
-0.054024989792699214,-24.076675199448,157.10443980603915,132.23306177503056,-15.831110859575158,Birds,200,85
-0.10017400560320253,-42.93054960382031,172.8780457342947,126.74054369813398,-26.687889627738993,Birds,200,86
-0.017978142293769865,-14.933291334884567,148.93002680730078,132.90686124845692,-10.758854948422247,Birds,200,87
-0.1615455286285576,-59.874418777243676,191.91596019282602,127.15807352162709,-33.74283546096633,Birds,200,88
-0.1032137847329284,-30.823899611546864,174.84166771599223,141.4448921500547,-19.101153633575663,Birds,200,89
-0.1331272604841688,-42.039624309669385,188.18952671123296,142.39118169142532,-24.336287900911092,Birds,200,90
-0.09604342288131394,-30.874383889282363,160.57242161391258,127.24009876326339,-20.758435673838747,Birds,200,91
-0.15453402341600883,-50.17493156944515,183.6523644728528,129.32703334628061,-29.580523660833393,Birds,200,92
-0.1165127504070768,-40.52619205533939,162.56265809440617,118.77751801608137,-26.934316030251637,Birds,200,93
-0.11102105321412746,-40.115087974777914,171.5984805786976,127.3968273272795,-25.758767270172058,Birds,200,94
-0.11799854700833917,-36.26975780634409,172.2902863716264,133.37606934527125,-22.586425413687007,Birds,200,95
-0.11373281389139106,-38.425102504467304,174.72734257470395,132.4451321777896,-24.198966099903217,Birds,200,96
-0.07070687792616821,-28.288292019813532,176.27876670829028,146.11065986251322,-17.113863120962193,Birds,200,97
-0.059062135956579276,-23.376078554678514,174.75008634086217,148.76004388179376,-14.872692199060221,Birds,200,98
-0.07486131287253246,-32.173199873610905,162.81695260983847,128.65840740106196,-20.979722726190133,Birds,200,99
-0.13218173361301228,-39.32255971383368,164.70519724736565,123.44537469061898,-25.050710752484527,Birds,200,100
-0.1364378064839955,-49.72788802456624,183.6524391601086,130.285614490282,-29.058598357793265,Birds,300,1
-0.1174719250866382,-44.04704553374246,174.574284218199,127.51597708491983,-26.956036133283746,Birds,300,2
-0.09388325901784511,-34.782114203083246,164.39101952519658,127.67348808798027,-22.33548495730847,Birds,300,3
-0.13066135203981008,-46.168211422718684,174.2846850414194,124.4275778758655,-28.606705835171454,Birds,300,4
-0.10061954232293184,-39.65696419239353,169.72584697511832,125.91015975431421,-25.815565514442508,Birds,300,5
-0.09916341606821098,-37.42493539745883,172.0021509047816,131.39993831372985,-23.605642358233446,Birds,300,6
-0.10033330261355322,-35.06204901487301,170.69894301208063,132.97781432511897,-22.09804467523392,Birds,300,7
-0.1139370962747253,-42.203281465333276,164.3094164588267,119.69612435716515,-27.15199960121636,Birds,300,8
-0.1084786070023637,-36.12098829628587,175.8512926156551,137.29200067937003,-21.927215525541342,Birds,300,9
-0.09036284135617612,-28.14605577740378,163.72627802641588,133.35800202928584,-18.548199081536787,Birds,300,10
-0.12106225602608651,-38.01526087294819,171.5183855860281,130.6678903785232,-23.81697744409774,Birds,300,11
-0.0960760617219251,-35.226337481340366,172.86977145855926,134.82726429264804,-22.00645424872958,Birds,300,12
-0.10976726072503717,-41.984771094197804,169.87155461575455,124.95292089999067,-26.44270479384778,Birds,300,13
-0.08395400689128509,-29.879079585187764,162.91282729714806,132.0599591424922,-18.938268193198294,Birds,300,14
-0.11818973686154102,-41.90568941711234,171.98791883389526,127.35244481428165,-25.952679887197338,Birds,300,15
-0.09206778799006297,-34.420851500967466,168.2858562573091,130.3847840171167,-22.521840565282957,Birds,300,16
-0.13172471994232635,-41.72041197318029,168.35803635363038,124.269431611683,-26.18740732360453,Birds,300,17
-0.09534833286819801,-34.5744093745311,176.66019222831278,138.29817727230144,-21.715143899782973,Birds,300,18
-0.07377097474931454,-29.472319286302863,170.8407234247933,137.76386469066577,-19.36122610057226,Birds,300,19
-0.08710966381542537,-28.25118030405355,164.07838935693306,133.54686493159124,-18.60788891517219,Birds,300,20
-0.11983278670826504,-42.66503326521593,168.70574675898072,123.45438172845643,-26.822657733866095,Birds,300,21
-0.11694956101049557,-36.799619285190126,172.05464700627869,133.47480796717005,-22.423014844638733,Birds,300,22
-0.11179575942539402,-34.111360118811604,168.51940780653558,131.40993853013623,-22.02088754014726,Birds,300,23
-0.10131012357379977,-37.836127362337834,171.51269323302273,130.53011178199586,-23.894780426161578,Birds,300,24
-0.09664129109259567,-31.755477244099914,173.28826290634555,139.49784532979598,-19.49954198272029,Birds,300,25
-0.07751278332203226,-26.964551032245666,165.61562943017552,136.3823815629404,-17.65126151910682,Birds,300,26
-0.07099793293077857,-24.179901196933095,165.35874747362286,139.1658736924093,-15.840029137491928,Birds,300,27
-0.08938443422610855,-40.14295018075502,176.41938240255027,133.24767818088682,-24.471066406498977,Birds,300,28
-0.11122061494437166,-42.40476651550131,177.7873156153559,132.02998262140775,-25.737119004003894,Birds,300,29
-0.12848747354133674,-42.35178747149188,178.4953902948108,132.87004619528375,-25.561076969085995,Birds,300,30
-0.09292726675290547,-35.398685600651454,176.34363294806522,137.08454913173196,-22.26283033870319,Birds,300,31
-0.061466169309453096,-23.495896101557477,157.7213938714239,131.56261917513567,-16.58543210543343,Birds,300,32
-0.10488793483940871,-39.53332870851839,185.22247287549044,141.9942413046401,-23.33854574974229,Birds,300,33
-0.10872981476453981,-35.89812538844965,171.464662390137,133.81546479832434,-21.957409221818935,Birds,300,34
-0.12824469972016456,-46.14097331761876,172.54717078863942,122.74173189578609,-28.864825001310624,Birds,300,35
-0.13031091934060227,-38.63165829210582,173.37093606478322,132.70053075319137,-23.45860628934634,Birds,300,36
-0.04916799435117949,-15.969230131851846,153.46234343126977,135.16499635246876,-11.923020768281,Birds,300,37
-0.1492852948030252,-62.132089353002875,187.98209117147474,122.29582304187502,-34.94283296895638,Birds,300,38
-0.15853298481112996,-54.194316157805076,187.38835291005745,129.44634096098667,-30.920818209486978,Birds,300,39
-0.09341357352006531,-28.582549969752332,174.4054232618887,143.54373810245582,-17.695370122229914,Birds,300,40
-0.08272773100208143,-26.02766605492373,160.12960506396374,130.88283861531613,-18.26443426058847,Birds,300,41
-0.12585575637050725,-45.061038706334394,177.9043382113043,129.3687077376075,-27.2818701115928,Birds,300,42
-0.09053875822707809,-30.58033349124101,162.01824642264913,129.29372149488736,-20.198049078000068,Birds,300,43
-0.11241841230991335,-40.52267445435977,179.26711822877618,135.62861080102851,-24.34272824760718,Birds,300,44
-0.12672527336408787,-41.337424746640984,180.65868821510196,135.68969222052962,-24.89168743494353,Birds,300,45
-0.10580593318270484,-34.8726317904063,162.76008616884454,125.29584470589106,-23.018076694853008,Birds,300,46
-0.09183591212683304,-27.870326183474386,161.51586769882937,131.4941878034802,-18.58744922283989,Birds,300,47
-0.1126629911233105,-40.216274792360736,175.59059420047353,131.72034075468517,-24.984398307634436,Birds,300,48
-0.11506469540305123,-41.18651983375704,178.89007566755714,133.6991717666938,-25.26182837825195,Birds,300,49
-0.11279053179486317,-33.705411137158606,169.20882414536848,133.38951242372946,-21.16870198853601,Birds,300,50
-0.09791455123636578,-22.789603360958264,156.52292958707767,132.52908442667263,-15.329284484837514,Birds,300,51
-0.07513409231499711,-27.094885655146545,170.07591068921064,140.40783711321473,-17.444018647773152,Birds,300,52
-0.09457739480724678,-33.07600290880376,165.4581034462028,130.3595633899138,-21.21294716018607,Birds,300,53
-0.09699200597999906,-39.828722668807245,174.6993630305012,132.26386716577733,-24.290584194811828,Birds,300,54
-0.09463339604873904,-38.93426863095743,167.47351104932358,126.50842655898367,-24.46063513786072,Birds,300,55
-0.12189479989008051,-49.60317322791946,181.47299844124788,127.80213650195175,-29.575122690592526,Birds,300,56
-0.11160851353354193,-35.89582089531554,165.474509451227,127.20553196510113,-23.126811261166182,Birds,300,57
-0.08239277595252963,-32.53539664624641,167.56380861945965,132.3467481025516,-21.0171043538922,Birds,300,58
-0.04988119154231037,-20.480485006324077,163.8097403283195,142.47506416175116,-13.02405835196845,Birds,300,59
-0.08407938833690465,-36.5130692320915,173.34098192135517,133.84233682960854,-22.78667436513494,Birds,300,60
-0.10355391646778159,-39.91310356187087,174.96770203097424,131.78460508245226,-24.680610448251382,Birds,300,61
-0.1347017500827931,-47.605233699805744,183.38899677296243,133.26378012342326,-27.332728534195937,Birds,300,62
-0.06954327717561226,-29.892703253954597,165.24358617727944,131.3648176999559,-20.50231979411119,Birds,300,63
-0.09642884043930551,-40.64642780203451,177.78378902047956,134.0380595387071,-24.606140820147125,Birds,300,64
-0.07923790780166369,-37.45961499127183,172.20916538208078,131.4275852914418,-23.681422530651496,Birds,300,65
-0.07697654436246906,-28.357242531758658,173.48187355795173,142.98732255567546,-17.57794654672642,Birds,300,66
-0.10073716604629461,-37.415308171901636,168.73865980762017,128.46181883073808,-23.869361664245716,Birds,300,67
-0.08324712370831834,-35.00331638860751,162.53294468211425,124.5819799900564,-23.349705972708023,Birds,300,68
-0.10209209182604576,-30.156634874005253,169.6998702517882,136.79527794450095,-19.389874758575743,Birds,300,69
-0.10190612691284129,-36.397020329929965,174.81033234946278,135.11346479464305,-22.708536172485417,Birds,300,70
-0.08303744220553348,-32.42807011588633,163.93034183130857,128.52369967921075,-21.59858983795251,Birds,300,71
-0.16393810927284197,-48.86999182083256,174.07321400947873,121.52228265141248,-30.18898206544559,Birds,300,72
-0.043199119431640724,-20.37237328431901,165.35777596528592,142.16972666363654,-14.022956686667898,Birds,300,73
-0.08148774370677557,-23.868704872431728,161.22878871085987,136.39203720185148,-15.404662968441363,Birds,300,74
-0.1047640695223966,-40.48132140871827,171.96744277415576,128.14113811642193,-25.48523368768748,Birds,300,75
-0.08873702069916087,-26.921225359900365,159.94251165475453,131.22909590853277,-17.95233515414675,Birds,300,76
-0.13545160790351557,-47.368928030347014,174.06229985528196,123.06738991395233,-29.296929882994526,Birds,300,77
-0.07950941841397964,-30.681780646850655,171.848658079922,139.86904960899528,-18.60916973588114,Birds,300,78
-0.11278839658933139,-35.950187968206805,171.2043929177716,132.90235265659663,-22.372113009723527,Birds,300,79
-0.10528286321971447,-37.69467493760394,164.41353706978242,123.46844481934156,-24.903723245770482,Birds,300,80
-0.14246056305526716,-48.978601529237196,175.57691172200956,123.24551734507507,-29.805396315314304,Birds,300,81
-0.09164224755101853,-36.017305400391614,174.47177732678014,135.04055820335566,-22.600342432215303,Birds,300,82
-0.1373565059572249,-45.2375064357414,175.1380449745177,126.89429323865717,-27.5461289652285,Birds,300,83
-0.0929738020608646,-32.52744172923365,165.98323837513297,131.5106093032963,-20.76874111464574,Birds,300,84
-0.10550196398269604,-31.933794062879315,161.93978683192208,127.10802774721584,-21.509080483635714,Birds,300,85
-0.09199682572147659,-36.70659399641275,160.97646553265017,121.50315817739447,-24.52116663429258,Birds,300,86
-0.12709534109368162,-42.52760446104606,173.63759783097328,128.1122604477149,-26.218594332072488,Birds,300,87
-0.1043806684794945,-39.25198021029695,175.03200306255073,132.2340746013165,-24.451487563642658,Birds,300,88
-0.13502623588760768,-49.64208780225852,177.55099690822965,124.55925303487508,-29.845928660566333,Birds,300,89
-0.0903211561255346,-32.22543058403315,165.42853894790008,130.74439045298544,-20.96624241228294,Birds,300,90
-0.10462378417011678,-33.60265172531904,166.46126806219576,130.57196625745385,-21.560151633190973,Birds,300,91
-0.10042395664096526,-38.13894978761705,172.0268684725589,131.64210566111865,-23.475846052433536,Birds,300,92
-0.05604707714938157,-16.766572940170036,159.2171594885144,141.20869593895776,-11.310629838774211,Birds,300,93
-0.12033596890116588,-38.889350820190344,178.45396597674903,137.06120685349035,-23.195202693702978,Birds,300,94
-0.042310083591055404,-10.764307398380769,147.78650704244654,135.5421131456752,-8.285190672552112,Birds,300,95
-0.11611622206712048,-37.15354039157347,164.81909518396307,124.97685348420322,-24.17331660223585,Birds,300,96
-0.07423695576884784,-24.527431842902175,167.26989671143224,140.1933265848334,-16.18735388670105,Birds,300,97
-0.1161272331894549,-41.95037579341097,176.83625778029625,132.40065548160842,-25.128105998428907,Birds,300,98
-0.09881115083529085,-37.27815850643641,176.69367099909942,136.61658084897664,-22.68167836658227,Birds,300,99
-0.11854755721214814,-46.55760081939165,176.251106710265,126.36904476981353,-28.30170140290319,Birds,300,100
-0.08870742971483687,-24.990029110713028,166.5911005167679,139.0992369597396,-16.502600362053045,Birds,400,1
-0.10426790114460481,-34.97230556475187,166.1095752081428,128.56892192750863,-22.59993334736666,Birds,400,2
-0.10304382030700612,-29.668668668333165,166.74301092047213,134.22716161686813,-19.50057704014496,Birds,400,3
-0.07553637605871717,-22.824321672880362,165.78781060501981,140.9221319026506,-14.998496337954737,Birds,400,4
-0.09803290918772647,-35.91907609610285,167.70611553176744,129.96861509797603,-22.502161184839476,Birds,400,5
-0.07041360480596702,-25.868830263881286,165.07305141032242,136.8640892115696,-17.088774913740313,Birds,400,6
-0.12412417098045828,-43.28719125757674,171.42602282569555,124.6570992030988,-27.282277714714866,Birds,400,7
-0.08883870043925753,-29.29256579604267,161.79746278875757,129.48400045680378,-19.97155071222728,Birds,400,8
-0.092958356302438,-31.857402101257897,164.35193914511564,130.0232687018939,-20.887292612295262,Birds,400,9
-0.10428580620042462,-32.6381125116062,171.40936999463187,135.98707866415862,-20.665317964579533,Birds,400,10
-0.11421414736789294,-39.83305392627205,176.60055918084214,134.27849915596565,-23.964850519832126,Birds,400,11
-0.10838494037861263,-37.025441940116224,174.060656705769,134.00953114536725,-23.00986697304257,Birds,400,12
-0.10970841309214512,-41.18147224111989,175.26919827957133,130.4090420367235,-25.595002820342426,Birds,400,13
-0.10480855048079374,-39.637317354102585,170.8431315672164,128.06236883355572,-25.040961460501588,Birds,400,14
-0.09556649494688249,-30.597173056226293,169.04152473196834,136.26913187578856,-19.387184840022933,Birds,400,15
-0.12330219301118915,-45.97505476170109,170.44247570110582,121.43377171434938,-28.753809040359112,Birds,400,16
-0.11481570584323694,-45.57195921561022,173.17915776006853,124.34061963765211,-28.20116390107399,Birds,400,17
-0.12052161801856515,-34.58930278421799,168.49744180733745,131.53508878813992,-21.936447593940834,Birds,400,18
-0.09623154078952721,-39.2952936821345,175.15608456594939,132.60317775784767,-24.294278393782996,Birds,400,19
-0.09723387942592786,-30.499155999194357,160.88791052512414,127.90062971465206,-20.503268830333166,Birds,400,20
-0.13275411391561284,-53.662060932438216,191.1984516008925,132.76401737161595,-30.562190090980724,Birds,400,21
-0.09865574914441713,-40.78602054641118,170.28095577440817,126.38145533470713,-25.780628397376415,Birds,400,22
-0.0907333296127447,-37.908738525634746,172.52253843134676,131.5472333927684,-23.750696813960914,Birds,400,23
-0.11369432435350318,-47.24093451128648,181.42381346069897,130.11078278548703,-28.28351454883713,Birds,400,24
-0.09112650722960085,-29.574416005043858,164.79693689977947,132.48582028995588,-19.606624502658963,Birds,400,25
-0.07849488583278255,-31.525965700308806,171.0333323814423,136.4576324509739,-20.215766978893278,Birds,400,26
-0.10429596797242124,-38.8832569190833,176.40194413809346,134.29425073787155,-23.870311410660282,Birds,400,27
-0.07994476894527029,-21.856292663097697,162.66246420569072,139.80123592414355,-14.05439687218717,Birds,400,28
-0.11912882622220274,-41.583677608697826,167.476977477995,123.54197188654072,-26.233459818217074,Birds,400,29
-0.0912808028032515,-32.594756455366955,168.1114049405583,132.56467289105817,-21.14474747389621,Birds,400,30
-0.10685833656856884,-34.991380683101156,165.75977626427738,128.305761909535,-22.59535769101665,Birds,400,31
-0.09261358708530013,-35.790923368454685,167.67446297815536,129.1599674565174,-22.969804010438754,Birds,400,32
-0.06165100117694811,-22.657414980499706,165.9346968969289,141.29987154662038,-14.846096573527689,Birds,400,33
-0.11953750595754169,-39.51807608432998,169.21476905863983,126.42710316481296,-25.28601145860926,Birds,400,34
-0.12870613211131826,-43.26334258293648,168.60194250359095,122.19616835848089,-27.523866840455703,Birds,400,35
-0.08879443092744761,-31.013679674038983,164.0603703742117,130.4165901265332,-20.506951295391485,Birds,400,36
-0.121813036681274,-39.111120737092726,166.10754548353805,125.00684875035017,-24.74342547988654,Birds,400,37
-0.08479852934652497,-29.857950440310216,166.7275282224616,134.69718313448396,-19.211191714687992,Birds,400,38
-0.07355989730447593,-28.14879120861234,170.92119846103776,140.1548135729329,-18.000332998553237,Birds,400,39
-0.08205511588665435,-28.692289694744655,161.62032191070628,130.75615983225254,-19.09670870195761,Birds,400,40
-0.1282673148336187,-40.78046277592791,173.06212934939566,128.64467259034168,-25.665613225744742,Birds,400,41
-0.08611674396678573,-35.14723824587043,175.36886848332946,137.36833263258453,-21.668917738587833,Birds,400,42
-0.12759728996727424,-45.078712531301,175.80510276718746,128.03613399036453,-27.17154850737279,Birds,400,43
-0.10277355311758034,-34.59310174704387,170.47445895166288,134.0386045654575,-21.373204297153148,Birds,400,44
-0.11930978838177793,-40.2994138634871,173.8366813861143,130.76919422340035,-24.774683236764826,Birds,400,45
-0.11646891832654178,-42.57506869159788,171.83078302713207,125.46731439471337,-26.982050489229227,Birds,400,46
-0.10531392366721899,-44.221331585491455,182.49964585484233,133.7926509130012,-26.68881614191294,Birds,400,47
-0.11069868536394434,-44.52394841869035,176.61933626115425,129.11859113420766,-26.89441945173583,Birds,400,48
-0.1026455829391649,-35.674026533273874,170.38563373319698,131.93950833310194,-22.56418252978826,Birds,400,49
-0.09655779509665764,-31.32012981938809,173.2782179430739,138.45565448879998,-20.096330553049658,Birds,400,50
-0.091275559916042,-28.876940595715517,170.06180510893063,138.68323350687496,-18.451275159614223,Birds,400,51
-0.13095987320186123,-49.88555120909343,182.43485982231851,128.33791430797058,-29.652745953835456,Birds,400,52
-0.11495543117177565,-40.406196449522035,162.815125185811,120.36868300071781,-26.07033108051334,Birds,400,53
-0.07828336162619193,-26.733273124629484,163.02149242565682,134.3680716744068,-17.576468185209947,Birds,400,54
-0.09772006781522893,-36.54188721687169,167.12690079365512,128.09257590313544,-23.35609929051087,Birds,400,55
-0.12190591154056617,-42.07719762215726,178.48486823604435,132.6092388294547,-25.702811594044828,Birds,400,56
-0.1141527062715975,-35.11646454487978,168.20131081053307,130.56911620702667,-22.373306380410096,Birds,400,57
-0.10276193620188917,-35.067362101214016,163.99705846168882,126.16596025227668,-23.06815656589952,Birds,400,58
-0.11968590185527152,-42.63072329379208,177.9502677444065,132.25139524899402,-25.680698924853917,Birds,400,59
-0.1063713381863316,-39.87534357843549,170.22568003130212,127.34652234332425,-25.18959400255766,Birds,400,60
-0.07965628990891778,-28.62185753902479,166.46882310999032,135.03980608265223,-18.879821722877267,Birds,400,61
-0.12964697796698985,-44.65316822306741,181.55123287128177,133.00465485998222,-26.739877908578368,Birds,400,62
-0.09295351433065797,-28.760876919620273,166.30082799735447,135.73501923292704,-18.379829573015517,Birds,400,63
-0.10494107941960826,-40.27148862759506,176.50720121425996,131.9911559153726,-25.220526410619293,Birds,400,64
-0.09043028646619458,-30.746896873008847,164.14146388497034,131.02777611626104,-20.173871357645034,Birds,400,65
-0.09096848572932006,-30.598471873190594,169.95283328652877,135.95301506383115,-20.005443607625107,Birds,400,66
-0.1451374641060819,-52.94352235321736,181.8439665158283,125.26970598748669,-31.111431196930695,Birds,400,67
-0.09369493098894895,-31.473317739665923,166.68621385757,131.89823080570096,-20.870342091754914,Birds,400,68
-0.13494267228289658,-48.32523415991796,184.6177739878471,132.08976336823693,-28.45230417688166,Birds,400,69
-0.09033999686998721,-31.967505725040215,173.63869669999377,138.25704544697666,-20.376593423842703,Birds,400,70
-0.09932254660355423,-32.671468480847125,163.5015088749701,128.70369477156746,-21.282870318959933,Birds,400,71
-0.11106174310052425,-41.34974641039024,176.46020394688335,132.04194842263473,-25.171826015580855,Birds,400,72
-0.13290999705694811,-50.69864707975836,169.49788625252364,115.69177470621592,-31.744414479685943,Birds,400,73
-0.12665911759111512,-47.63081957137114,184.1511314268432,132.51915920712446,-28.037825138332273,Birds,400,74
-0.09158551931608627,-29.828472905381616,166.0522639922956,134.13451768833633,-19.221506251453558,Birds,400,75
-0.11384082944647407,-45.762834200363194,178.73703457426902,129.65864806613834,-27.458431670319317,Birds,400,76
-0.09005628757172053,-25.795556518661087,163.98555784797182,136.31908912618047,-16.871283718436015,Birds,400,77
-0.11020150529860002,-37.83861036763007,177.94813635332528,137.77780300531143,-22.57418041639592,Birds,400,78
-0.10378526816290684,-32.197080566228856,167.56348366162334,132.7806852817914,-20.75798235973185,Birds,400,79
-0.08637204223894936,-29.216220187251892,166.78992738584103,134.28067512365823,-19.49113640836235,Birds,400,80
-0.0898799923495027,-34.60979849898265,171.1558372130625,134.45457671918723,-21.443183645666664,Birds,400,81
-0.1340790732941426,-42.966914256778715,173.40262554740335,126.80702639869642,-26.87133427283026,Birds,400,82
-0.09355373860787164,-32.019489113469845,164.39837989325173,130.40638504125752,-20.67659965631421,Birds,400,83
-0.11587120079062156,-40.805548817356886,172.32837908956,127.22173668040111,-26.174819636478286,Birds,400,84
-0.08656927165650936,-29.153958461103894,162.11077811260597,130.62350555041417,-19.42330604342668,Birds,400,85
-0.08103261645786423,-25.89699369059633,163.88258093461747,135.79519774946436,-17.13872397235362,Birds,400,86
-0.1288879671608737,-46.333950164997844,172.27428905696954,122.66505493992489,-28.79665583796972,Birds,400,87
-0.10461875232731105,-39.9434018647564,172.95041404856264,130.16833841889783,-24.736613592409242,Birds,400,88
-0.08980172189775801,-32.167404729633056,169.39386908297288,135.28114766726648,-20.138108657874287,Birds,400,89
-0.10548517190091188,-35.69905635317659,166.88576999556938,128.91219568647423,-22.754231418354777,Birds,400,90
-0.07653230511486493,-23.55560568940723,162.16048741900534,136.42842478172514,-15.868269173853244,Birds,400,91
-0.08335975050789621,-32.88397763438105,173.35203199818466,137.9520695440158,-20.42085232351909,Birds,400,92
-0.0922213578699299,-30.985752815274527,166.7915437982883,132.83035610525621,-20.36145653409356,Birds,400,93
-0.11168308893546687,-44.9145662201556,180.93386936105387,132.47832538712905,-26.78080347534695,Birds,400,94
-0.09619650638199734,-33.82064327900656,162.5556156359952,126.15460214058942,-22.39295969750884,Birds,400,95
-0.09945491590399089,-31.24957917071438,172.80031610539658,139.6090301356341,-19.207884984144375,Birds,400,96
-0.08831198317488888,-20.392092758699654,160.49988814058156,138.31052996795705,-13.825154914244486,Birds,400,97
-0.09124818349163227,-36.559122431963345,172.92029631892234,133.78894612543812,-22.6297034104736,Birds,400,98
-0.11577052216791475,-46.967756175380494,176.1552061101474,125.46938747350943,-28.773386694540736,Birds,400,99
-0.09419655695515,-36.225470365439904,170.91869036314077,132.410516268178,-22.530113010547158,Birds,400,100
-0.08599853266409326,-28.80053943237053,169.20631035571682,138.30043003306358,-18.265205510173253,Birds,500,1
-0.11574410392892698,-44.074174572498215,176.47527695408806,129.08529880946068,-26.853607464209496,Birds,500,2
-0.10395116952914762,-35.134248085778,169.8149480240542,131.17970643498654,-22.751378508560382,Birds,500,3
-0.12247609382892631,-45.00713057282905,173.41323220093935,124.8676520167081,-27.994161442063405,Birds,500,4
-0.0983503738771039,-33.05378719354094,170.22512964266204,134.45345838700436,-21.014330452119413,Birds,500,5
-0.08674715063514354,-31.41786886624213,164.25644914611505,130.12782964301334,-20.7776435449073,Birds,500,6
-0.09171082019776532,-31.099819744622604,167.44750301253808,134.37279821412315,-19.75228307581175,Birds,500,7
-0.11882665312821053,-41.64446401997031,170.93372936501189,125.94093806277753,-26.32177480089769,Birds,500,8
-0.09282443517993022,-34.39036203980173,167.9633937016898,131.2347827040388,-21.867033160143567,Birds,500,9
-0.10895682669376772,-38.03901368041557,171.47226040549546,130.5454227677681,-23.867905829750015,Birds,500,10
-0.1031910836366283,-39.7542627593105,178.94180103530155,136.05688701063818,-23.96584463582272,Birds,500,11
-0.13227723826144674,-44.52677918873215,174.6456060346297,127.22304596504307,-27.153594726101172,Birds,500,12
-0.09504193516081022,-37.21585479186387,169.45822291389035,129.83641541721008,-23.381460524824437,Birds,500,13
-0.10815042946929428,-37.496667155221814,174.10672039744415,134.13275762956698,-22.959459966063424,Birds,500,14
-0.08771038255463338,-29.49323522843583,166.43588991385494,135.0525895941494,-18.856089474421132,Birds,500,15
-0.06545031701795384,-26.135377774447576,158.85418992129996,130.44915082330576,-17.881202322750646,Birds,500,16
-0.10148116691915557,-38.1283185817186,170.3430052031617,129.6429661413349,-23.892991093638038,Birds,500,17
-0.11669318144629039,-40.561044390504385,179.45531433525767,136.21630886820694,-24.094580663279665,Birds,500,18
-0.10889300623912922,-41.221872353235284,175.7548635853702,131.49549399628597,-25.18244370949423,Birds,500,19
-0.1102776966633419,-42.35586228100547,174.0765779726147,128.78412657518908,-26.018693568614914,Birds,500,20
-0.13561440656155482,-52.57214360828806,183.65143139615836,126.59162129587962,-31.069624487267856,Birds,500,21
-0.10317514833966424,-39.041167597484055,173.57433751866134,131.43908444079221,-24.275047613728663,Birds,500,22
-0.12737879085267237,-46.515559789762584,176.57299868521582,127.05510613374099,-28.043864532058194,Birds,500,23
-0.10541334770425423,-38.89912395409185,174.84394557169247,133.35938906904323,-23.726618824006717,Birds,500,24
-0.09357000023699832,-31.873640407634305,165.52833264979841,131.66339805178012,-20.458693720829636,Birds,500,25
-0.11019999565542868,-35.384248785503516,172.85325095212434,134.70143864832025,-22.071793323905208,Birds,500,26
-0.11097869245807895,-37.57307041407521,171.23036029408226,131.00499488024985,-23.491958636743348,Birds,500,27
-0.08335440861520008,-32.35887678616116,168.5412257138978,133.78536499975792,-20.621578232223538,Birds,500,28
-0.09911333967699347,-30.36495894327679,169.8785477124959,137.3728180823945,-19.134687732976396,Birds,500,29
-0.10331000436152045,-36.870685460261186,165.4760325842906,125.9674295716982,-23.875725321410158,Birds,500,30
-0.09177086417412941,-26.163707913861693,163.75515337859244,135.9339181251559,-16.98953265251778,Birds,500,31
-0.12268161576610034,-40.646778759049454,177.92622672209924,134.26794727829585,-24.537292926462563,Birds,500,32
-0.129683768928487,-43.59898105188583,174.45349588183032,127.83648184419447,-26.72174254920798,Birds,500,33
-0.09693458994030478,-36.29684593010985,168.65192758571675,129.46258324880378,-23.236819701924315,Birds,500,34
-0.12010611192968658,-42.68100615591572,170.4589140989346,124.41390369837082,-27.012380457756045,Birds,500,35
-0.11143493313575153,-39.59235795184369,172.58322707541296,129.81302306328695,-24.782364275432688,Birds,500,36
-0.07897149514943955,-28.397395587205523,167.17209081182796,136.09930661996168,-18.587303682671763,Birds,500,37
-0.10264108726512211,-40.21814838877187,170.62127517206625,127.3219829522581,-25.377428562846085,Birds,500,38
-0.0945060407298638,-32.371236275970595,170.02320910888082,135.74847019543319,-20.158858954072855,Birds,500,39
